,tweet_id,airline_sentiment,airline,negativereason,latitude,longitude,user_timezone
12557,570105753471746048,negative,American,Customer Service Issue,0.0,0.0,
12558,570105616515145728,negative,American,Lost Luggage,0.0,0.0,Hawaii
12559,570103908607135744,negative,American,longlines,0.0,0.0,Central Time (US & Canada)
12560,570103559318081536,negative,American,Customer Service Issue,0.0,0.0,
12561,570102866754592768,negative,American,Cancelled Flight,42.01578804,-87.68332344,Eastern Time (US & Canada)
12562,570102669299351553,negative,American,Can't Tell,0.0,0.0,Buenos Aires
12563,570102251563274242,neutral,American,,0.0,0.0,
12564,570101910402940928,negative,American,Customer Service Issue,0.0,0.0,Central Time (US & Canada)
12565,570101803708080128,positive,American,,32.89959729,-97.03558888,Central Time (US & Canada)
12566,570101777934086146,positive,American,,0.0,0.0,
12567,570101666571288576,neutral,American,,0.0,0.0,Pacific Time (US & Canada)
12568,570101550787350528,positive,American,,0.0,0.0,
12569,570101395698941954,negative,American,Customer Service Issue,0.0,0.0,Hawaii
12570,570101371409559552,negative,American,Bad Flight,0.0,0.0,
12571,570101194678517761,negative,American,Damaged Luggage,0.0,0.0,Pacific Time (US & Canada)
12572,570101027439046656,positive,American,,0.0,0.0,Hawaii
12573,570100947923419136,negative,American,Customer Service Issue,0.0,0.0,
12574,570100829396406272,positive,American,,0.0,0.0,
12575,570100824703143936,negative,American,Customer Service Issue,0.0,0.0,Dublin
12576,570100233398571008,negative,American,Lost Luggage,0.0,0.0,Central Time (US & Canada)
12577,570100035167379456,negative,American,Customer Service Issue,0.0,0.0,Central Time (US & Canada)
12578,570099970742886400,negative,American,Customer Service Issue,0.0,0.0,Buenos Aires
12579,570099716379316224,negative,American,Can't Tell,0.0,0.0,
12580,570099562548834304,positive,American,,0.0,0.0,Pacific Time (US & Canada)
12581,570099506135437312,negative,American,Customer Service Issue,40.7786084,-73.94979947,Quito
12582,570098489943666688,negative,American,Can't Tell,41.98051682,-87.73798602,
12583,570097604182351872,negative,American,Can't Tell,0.0,0.0,Helsinki
12584,570097527841693697,positive,American,,0.0,0.0,
12585,570097483432337408,negative,American,Flight Booking Problems,0.0,0.0,
12586,570097456786104320,neutral,American,,0.0,0.0,Hawaii
12587,570097279870361600,negative,American,Customer Service Issue,0.0,0.0,
12588,570097189617143808,negative,American,Can't Tell,0.0,0.0,Pacific Time (US & Canada)
12589,570096856685871106,negative,American,Can't Tell,0.0,0.0,
12590,570095696491241472,neutral,American,,0.0,0.0,London
12591,570095443364831232,neutral,American,,0.0,0.0,
12592,570095131967295489,positive,American,,0.0,0.0,Helsinki
12593,570095043169529857,positive,American,,0.0,0.0,
12594,570094749933289473,negative,American,Damaged Luggage,0.0,0.0,Pacific Time (US & Canada)
12595,570094120993054720,positive,American,,0.0,0.0,
12596,570093652120178689,negative,American,Customer Service Issue,0.0,0.0,
12597,570093520909832192,negative,American,Customer Service Issue,0.0,0.0,
12598,570093462738984961,neutral,American,,0.0,0.0,
12599,570092677196181507,negative,American,Customer Service Issue,0.0,0.0,
12600,570092530236149761,negative,American,Flight Booking Problems,0.0,0.0,Pacific Time (US & Canada)
12601,570092218058346496,negative,American,Cancelled Flight,0.0,0.0,Central Time (US & Canada)
12602,570092210466611200,negative,American,Flight Booking Problems,0.0,0.0,Eastern Time (US & Canada)
12603,570092184948645889,positive,American,,0.0,0.0,London
12604,570090452809949184,neutral,American,,0.0,0.0,Central Time (US & Canada)
12605,570090252544708608,neutral,American,,0.0,0.0,Eastern Time (US & Canada)
12606,570090251122663425,neutral,American,,0.0,0.0,
12607,570088600949411840,negative,American,Can't Tell,40.77382001,-73.87315003,Eastern Time (US & Canada)
12608,570088470171013120,negative,American,Late Flight,0.0,0.0,Central Time (US & Canada)
12609,570088310334484480,negative,American,Lost Luggage,0.0,0.0,Helsinki
12610,570088135851266048,neutral,American,,0.0,0.0,Eastern Time (US & Canada)
12611,570087950156898305,negative,American,Cancelled Flight,0.0,0.0,
12612,570087510941962241,negative,American,Cancelled Flight,0.0,0.0,Arizona
12613,570087305320357888,negative,American,Customer Service Issue,0.0,0.0,Central Time (US & Canada)
12614,570087222663229440,negative,American,Cancelled Flight,0.0,0.0,
12615,570087022292905985,positive,American,,0.0,0.0,Eastern Time (US & Canada)
12616,570086891342733312,negative,American,Lost Luggage,0.0,0.0,Eastern Time (US & Canada)
12617,570086501222096896,negative,American,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
12618,570086488324485121,negative,American,Flight Attendant Complaints,0.0,0.0,
12619,570086434410930176,neutral,American,,0.0,0.0,
12620,570086014980648960,negative,American,Flight Attendant Complaints,0.0,0.0,Buenos Aires
12621,570085896319401984,positive,American,,0.0,0.0,Central Time (US & Canada)
12622,570085859132878848,negative,American,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
12623,570085625061384192,negative,American,Cancelled Flight,0.0,0.0,Pretoria
12624,570085165378068480,negative,American,Can't Tell,0.0,0.0,
12625,570085025896665088,positive,American,,0.0,0.0,Mountain Time (US & Canada)
12626,570084690608201728,negative,American,Can't Tell,0.0,0.0,Eastern Time (US & Canada)
12627,570083543553945600,positive,American,,0.0,0.0,Central Time (US & Canada)
12628,570082819025838080,neutral,American,,39.8893997,-75.219676,
12629,570082289939406848,neutral,American,,0.0,0.0,Central Time (US & Canada)
12630,570081797427621888,negative,American,Can't Tell,0.0,0.0,
12631,570081695342309377,negative,American,Customer Service Issue,0.0,0.0,
12632,570081679844319232,positive,American,,32.9176348,-97.0163282,Eastern Time (US & Canada)
12633,570081513087369216,negative,American,Lost Luggage,0.0,0.0,Eastern Time (US & Canada)
12634,570081165459259392,neutral,American,,0.0,0.0,
12635,570080703171448832,neutral,American,,0.0,0.0,Eastern Time (US & Canada)
12636,570080608996556800,positive,American,,0.0,0.0,
12637,570080545461407745,negative,American,Customer Service Issue,0.0,0.0,Pacific Time (US & Canada)
12638,570080397628825600,negative,American,Can't Tell,0.0,0.0,Eastern Time (US & Canada)
12639,570079755560595456,negative,American,Cancelled Flight,0.0,0.0,Quito
12640,570079290953486338,negative,American,Damaged Luggage,0.0,0.0,Eastern Time (US & Canada)
12641,570079030029848579,negative,American,Late Flight,0.0,0.0,
12642,570078673090408448,negative,American,Flight Booking Problems,0.0,0.0,Central Time (US & Canada)
12643,570078556711026688,positive,American,,0.0,0.0,Central Time (US & Canada)
12644,570078022201532419,negative,American,Flight Booking Problems,0.0,0.0,Pacific Time (US & Canada)
12645,570077997648064512,negative,American,longlines,0.0,0.0,
12646,570077431484121088,neutral,American,,0.0,0.0,Central Time (US & Canada)
12647,570077011324096514,positive,American,,41.99335821,-87.91260807,Pacific Time (US & Canada)
12648,570075821127249920,negative,American,Late Flight,0.0,0.0,Arizona
12649,570075716861206528,neutral,American,,0.0,0.0,Eastern Time (US & Canada)
12650,570075101326024704,negative,American,Can't Tell,0.0,0.0,
12651,570074976428158976,negative,American,Lost Luggage,0.0,0.0,
12652,570074886606958592,positive,American,,0.0,0.0,Pacific Time (US & Canada)
12653,570074601801318400,neutral,American,,0.0,0.0,
12654,570073396152676352,negative,American,Late Flight,0.0,0.0,
12655,570072578540347393,neutral,American,,0.0,0.0,Eastern Time (US & Canada)
12656,570072153607049218,neutral,American,,0.0,0.0,Eastern Time (US & Canada)
12657,570072031502340096,negative,American,Late Flight,0.0,0.0,
12658,570071877089148928,neutral,American,,0.0,0.0,Eastern Time (US & Canada)
12659,570070485653786624,negative,American,Customer Service Issue,0.0,0.0,
12660,570070483338731520,negative,American,Flight Booking Problems,0.0,0.0,Eastern Time (US & Canada)
12661,570070364723814402,negative,American,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
12662,570070044547403777,negative,American,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
12663,570069642976239616,neutral,American,,0.0,0.0,Pacific Time (US & Canada)
12664,570069345818161152,neutral,American,,0.0,0.0,Pacific Time (US & Canada)
12665,570069262586540032,negative,American,Customer Service Issue,0.0,0.0,
12666,570069217879461889,neutral,American,,0.0,0.0,
12667,570068649295241216,neutral,American,,0.0,0.0,Eastern Time (US & Canada)
12668,570068466717237249,negative,American,Bad Flight,0.0,0.0,Eastern Time (US & Canada)
12669,570068449646346240,neutral,American,,0.0,0.0,Pacific Time (US & Canada)
12670,570068397544710144,negative,American,Bad Flight,0.0,0.0,Central Time (US & Canada)
12671,570068393736302594,positive,American,,0.0,0.0,Central Time (US & Canada)
12672,570067446712791040,negative,American,Late Flight,0.0,0.0,
12673,570066231757180928,negative,American,Customer Service Issue,0.0,0.0,
12674,570066226233417728,negative,American,Bad Flight,0.0,0.0,Central Time (US & Canada)
12675,570065545392861184,negative,American,Can't Tell,0.0,0.0,Eastern Time (US & Canada)
12676,570065322369101824,negative,American,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
12677,570064927550889984,negative,American,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
12678,570064554232688640,negative,American,Cancelled Flight,0.0,0.0,Eastern Time (US & Canada)
12679,570064443159089153,negative,American,Customer Service Issue,0.0,0.0,
12680,570064285860171776,negative,American,Cancelled Flight,0.0,0.0,Eastern Time (US & Canada)
12681,570064025918115840,negative,American,Cancelled Flight,0.0,0.0,Eastern Time (US & Canada)
12682,570063648468688899,negative,American,Customer Service Issue,0.0,0.0,
12683,570063451143462913,positive,American,,0.0,0.0,
12684,570063192581390336,neutral,American,,0.0,0.0,Central Time (US & Canada)
12685,570063107701272576,negative,American,Customer Service Issue,0.0,0.0,
12686,570062369096908801,negative,American,Late Flight,0.0,0.0,Eastern Time (US & Canada)
12687,570061921145065473,negative,American,Can't Tell,0.0,0.0,
12688,570060846241611777,positive,American,,0.0,0.0,
12689,570060776301424641,negative,American,Lost Luggage,0.0,0.0,Central Time (US & Canada)
12690,570060726523584512,negative,American,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
12691,570060687164067840,negative,American,Cancelled Flight,0.0,0.0,
12692,570060649780400128,negative,American,Flight Booking Problems,0.0,0.0,
12693,570059874480091136,negative,American,Cancelled Flight,0.0,0.0,Central Time (US & Canada)
12694,570058070224728064,negative,American,Late Flight,0.0,0.0,
12695,570057993770831872,negative,American,Customer Service Issue,0.0,0.0,
12696,570057871058079745,negative,American,Customer Service Issue,0.0,0.0,
12697,570057855358935043,negative,American,Customer Service Issue,0.0,0.0,
12698,570057809037008896,negative,American,Late Flight,0.0,0.0,
12699,570057784114302977,negative,American,Can't Tell,32.92215312,-96.97563515,
12700,570057416718491649,negative,American,Flight Booking Problems,0.0,0.0,Central Time (US & Canada)
12701,570056907634798593,negative,American,Customer Service Issue,0.0,0.0,
12702,570056289419526145,negative,American,Customer Service Issue,0.0,0.0,Central Time (US & Canada)
12703,570056002692710400,positive,American,,0.0,0.0,Central Time (US & Canada)
12704,570054549915873280,positive,American,,0.0,0.0,Pacific Time (US & Canada)
12705,570053952856854528,negative,American,Late Flight,0.0,0.0,
12706,570053168349851648,negative,American,Customer Service Issue,0.0,0.0,
12707,570052723409874947,negative,American,Customer Service Issue,0.0,0.0,
12708,570052545298759680,negative,American,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
12709,570051874537271296,neutral,American,,0.0,0.0,Central Time (US & Canada)
12710,570051834188075008,positive,American,,0.0,0.0,Central Time (US & Canada)
12711,570050754158800896,negative,American,Customer Service Issue,47.6171292,-122.2803409,
12712,570050635703300096,neutral,American,,0.0,0.0,Pacific Time (US & Canada)
12713,570050603927392257,negative,American,Customer Service Issue,0.0,0.0,Dublin
12714,570049704618299392,negative,American,Customer Service Issue,0.0,0.0,Quito
12715,570048310876119040,negative,American,Lost Luggage,0.0,0.0,
12716,570047946932101120,negative,American,Lost Luggage,0.0,0.0,Pacific Time (US & Canada)
12717,570047669370036224,negative,American,Cancelled Flight,0.0,0.0,Central Time (US & Canada)
12718,570046633418891264,negative,American,Late Flight,41.95627333,-87.87860345,Alaska
12719,570046387825410048,neutral,American,,0.0,0.0,Eastern Time (US & Canada)
12720,570045914347237376,negative,American,Customer Service Issue,0.0,0.0,
12721,570045645714620417,negative,American,Customer Service Issue,41.45858699,-81.86780822,Central Time (US & Canada)
12722,570045585149063168,negative,American,Cancelled Flight,0.0,0.0,
12723,570045461077352448,neutral,American,,0.0,0.0,
12724,570044700951838720,positive,American,,0.0,0.0,Pacific Time (US & Canada)
12725,570044497330987008,negative,American,Cancelled Flight,0.0,0.0,Pacific Time (US & Canada)
12726,570044332843134976,positive,American,,0.0,0.0,Central Time (US & Canada)
12727,570044138302808064,neutral,American,,0.0,0.0,
12728,570043591927537664,negative,American,Customer Service Issue,0.0,0.0,
12729,570043390773084160,negative,American,Customer Service Issue,0.0,0.0,Central Time (US & Canada)
12730,570043199596531712,negative,American,Customer Service Issue,41.45856783,-81.86763782,Central Time (US & Canada)
12731,570042981794729985,negative,American,Can't Tell,0.0,0.0,Atlantic Time (Canada)
12732,570042963021205504,negative,American,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
12733,570042828983820288,neutral,American,,0.0,0.0,Eastern Time (US & Canada)
12734,570042700835082240,negative,American,Bad Flight,0.0,0.0,
12735,570042296357539840,positive,American,,0.0,0.0,
12736,570042155634450433,negative,American,Late Flight,0.0,0.0,
12737,570042096242917377,negative,American,Can't Tell,0.0,0.0,Central Time (US & Canada)
12738,570041376005443585,negative,American,Customer Service Issue,0.0,0.0,Pacific Time (US & Canada)
12739,570041195113492480,negative,American,Can't Tell,0.0,0.0,
12740,570041144488230912,negative,American,Customer Service Issue,41.45862827,-81.86766456,Central Time (US & Canada)
12741,570040903735373825,neutral,American,,0.0,0.0,
12742,570040802845421568,negative,American,Lost Luggage,0.0,0.0,Sydney
12743,570040750412406784,positive,American,,0.0,0.0,Central Time (US & Canada)
12744,570040411206631424,positive,American,,0.0,0.0,Eastern Time (US & Canada)
12745,570039635541274625,negative,American,Cancelled Flight,0.0,0.0,
12746,570038882294607873,negative,American,Late Flight,0.0,0.0,
12747,570038580967383042,negative,American,Flight Attendant Complaints,0.0,0.0,Central Time (US & Canada)
12748,570038564110467074,negative,American,Customer Service Issue,0.0,0.0,Pacific Time (US & Canada)
12749,570038498566283264,neutral,American,,0.0,0.0,Eastern Time (US & Canada)
12750,570037969819545600,negative,American,Customer Service Issue,0.0,0.0,
12751,570037613899481088,negative,American,Customer Service Issue,0.0,0.0,
12752,570036538488139776,positive,American,,0.0,0.0,Mexico City
12753,570036463729020928,neutral,American,,0.0,0.0,Central Time (US & Canada)
12754,570036327825195008,negative,American,Flight Attendant Complaints,25.79667815,-80.28050395,Eastern Time (US & Canada)
12755,570036187815149570,negative,American,Bad Flight,0.0,0.0,
12756,570035338925592577,negative,American,Flight Booking Problems,0.0,0.0,
12757,570034368086827008,negative,American,Customer Service Issue,0.0,0.0,Central Time (US & Canada)
12758,570034112863608832,negative,American,Customer Service Issue,0.0,0.0,
12759,570034025148108800,negative,American,Late Flight,0.0,0.0,
12760,570033764044304385,positive,American,,0.0,0.0,Central Time (US & Canada)
12761,570033624306708481,positive,American,,0.0,0.0,Central Time (US & Canada)
12762,570033439857979392,negative,American,Bad Flight,0.0,0.0,
12763,570033429816999936,negative,American,Customer Service Issue,0.0,0.0,Central Time (US & Canada)
12764,570033259842801664,negative,American,Late Flight,0.0,0.0,Central Time (US & Canada)
12765,570033099939184641,positive,American,,0.0,0.0,Central Time (US & Canada)
12766,570033000777457664,neutral,American,,0.0,0.0,
12767,570032636657311744,neutral,American,,0.0,0.0,
12768,570032541933051904,negative,American,Lost Luggage,0.0,0.0,Eastern Time (US & Canada)
12769,570032010145607680,neutral,American,,0.0,0.0,Central Time (US & Canada)
12770,570031758546063361,negative,American,Customer Service Issue,0.0,0.0,Central Time (US & Canada)
12771,570031615130394624,positive,American,,0.0,0.0,Atlantic Time (Canada)
12772,570031138913329152,negative,American,Customer Service Issue,0.0,0.0,London
12773,570030165788459010,negative,American,Late Flight,0.0,0.0,
12774,570029599930880000,neutral,American,,0.0,0.0,
12775,570029442514333698,negative,American,Customer Service Issue,0.0,0.0,
12776,570028289399525376,negative,American,Lost Luggage,0.0,0.0,
12777,570028125024706561,negative,American,Late Flight,41.45875201,-81.86775899,Central Time (US & Canada)
12778,570028083606122497,positive,American,,0.0,0.0,Quito
12779,570027031326535680,negative,American,Flight Booking Problems,36.29164025,-94.11796975,Central Time (US & Canada)
12780,570026470741032961,negative,American,Late Flight,0.0,0.0,Eastern Time (US & Canada)
12781,570025681062633472,neutral,American,,0.0,0.0,America/Los_Angeles
12782,570025428095770624,neutral,American,,0.0,0.0,America/Los_Angeles
12783,570024324666564610,negative,American,Customer Service Issue,0.0,0.0,Central Time (US & Canada)
12784,570022265343123456,positive,American,,0.0,0.0,Pacific Time (US & Canada)
12785,570021871577477120,negative,American,Can't Tell,0.0,0.0,Central Time (US & Canada)
12786,570021795123699712,negative,American,Customer Service Issue,0.0,0.0,Central Time (US & Canada)
12787,570021682569555968,negative,American,Late Flight,0.0,0.0,Central Time (US & Canada)
12788,570021599392329728,negative,American,Flight Attendant Complaints,0.0,0.0,Central Time (US & Canada)
12789,570021329065394176,negative,American,Customer Service Issue,0.0,0.0,Quito
12790,570021225323298816,negative,American,Customer Service Issue,0.0,0.0,Central Time (US & Canada)
12791,570021054015541248,negative,American,Can't Tell,0.0,0.0,Pacific Time (US & Canada)
12792,570020117284724737,positive,American,,0.0,0.0,
12793,570019099268358144,negative,American,Can't Tell,0.0,0.0,
12794,570018532727103489,negative,American,Customer Service Issue,0.0,0.0,
12795,570018285544206337,negative,American,Lost Luggage,0.0,0.0,
12796,570017905879986176,negative,American,Cancelled Flight,0.0,0.0,
12797,570017867342725121,negative,American,Lost Luggage,0.0,0.0,
12798,570017634495787009,negative,American,Late Flight,0.0,0.0,
12799,570017101097934849,negative,American,Cancelled Flight,35.87658269,-78.79254351,Eastern Time (US & Canada)
12800,570016890996666368,positive,American,,0.0,0.0,Eastern Time (US & Canada)
12801,570016770708283392,negative,American,Flight Booking Problems,41.45847861,-81.86764536,Central Time (US & Canada)
12802,570016517829623808,neutral,American,,0.0,0.0,Alaska
12803,570015876902232064,negative,American,Can't Tell,0.0,0.0,
12804,570015527961272321,negative,American,Customer Service Issue,0.0,0.0,London
12805,570015432750399488,positive,American,,0.0,0.0,
12806,570015279654293505,negative,American,Late Flight,0.0,0.0,
12807,570014637397295104,negative,American,Customer Service Issue,0.0,0.0,
12808,570014602903339008,positive,American,,0.0,0.0,London
12809,570014299625787392,negative,American,Late Flight,0.0,0.0,Eastern Time (US & Canada)
12810,570013289188630529,negative,American,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
12811,570013116857237505,neutral,American,,0.0,0.0,Eastern Time (US & Canada)
12812,570011304221667328,negative,American,Customer Service Issue,0.0,0.0,
12813,570011216313131008,negative,American,Customer Service Issue,0.0,0.0,
12814,570010327036735488,negative,American,Lost Luggage,0.0,0.0,Atlantic Time (Canada)
12815,570009856851222529,negative,American,Bad Flight,0.0,0.0,Eastern Time (US & Canada)
12816,570009228867293185,negative,American,Can't Tell,0.0,0.0,Pacific Time (US & Canada)
12817,570009017625526273,negative,American,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
12818,570009008817500160,negative,American,Customer Service Issue,0.0,0.0,
12819,570008958691364864,negative,American,Flight Attendant Complaints,0.0,0.0,Eastern Time (US & Canada)
12820,570008661885526016,negative,American,Customer Service Issue,0.0,0.0,
12821,570008179280646146,negative,American,Can't Tell,0.0,0.0,
12822,570007852724699136,negative,American,Can't Tell,41.97367122,-87.89700781,Alaska
12823,570007830083854338,negative,American,Customer Service Issue,0.0,0.0,
12824,570007324380631040,neutral,American,,0.0,0.0,Central Time (US & Canada)
12825,570006834674835456,positive,American,,0.0,0.0,
12826,570006830405046272,negative,American,Late Flight,0.0,0.0,
12827,570006768681492481,negative,American,Cancelled Flight,0.0,0.0,Eastern Time (US & Canada)
12828,570006737190854656,negative,American,Customer Service Issue,0.0,0.0,Quito
12829,570006707935571969,negative,American,Flight Booking Problems,0.0,0.0,Eastern Time (US & Canada)
12830,570006301968867328,negative,American,Can't Tell,0.0,0.0,
12831,570006028864999424,negative,American,Customer Service Issue,0.0,0.0,Pacific Time (US & Canada)
12832,570004771496714241,negative,American,Bad Flight,0.0,0.0,
12833,570004519679074304,positive,American,,0.0,0.0,London
12834,570003289326157824,negative,American,Can't Tell,0.0,0.0,
12835,570003144366792704,negative,American,Customer Service Issue,0.0,0.0,
12836,570003097554006016,negative,American,Customer Service Issue,35.17267919,-89.77001941,Central Time (US & Canada)
12837,570002971678756865,negative,American,Late Flight,35.17282894,-89.76988366,Central Time (US & Canada)
12838,570002805295095808,negative,American,Flight Booking Problems,0.0,0.0,Central Time (US & Canada)
12839,570002679142854656,negative,American,Customer Service Issue,35.17266822,-89.76993377,Central Time (US & Canada)
12840,570002432375148544,negative,American,Customer Service Issue,35.1728241,-89.76989935,Central Time (US & Canada)
12841,570002269577441280,negative,American,Can't Tell,35.17263842,-89.769988,Central Time (US & Canada)
12842,570002236065116160,negative,American,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
12843,570002186991763457,negative,American,Customer Service Issue,0.0,0.0,Sydney
12844,570002083832733696,negative,American,Lost Luggage,0.0,0.0,Eastern Time (US & Canada)
12845,570002051108769792,negative,American,Cancelled Flight,35.17279513,-89.76980671,Central Time (US & Canada)
12846,570001483472756736,neutral,American,,0.0,0.0,Hawaii
12847,570001418825949185,negative,American,Flight Booking Problems,0.0,0.0,
12848,570001282603229186,negative,American,Can't Tell,0.0,0.0,
12849,570001183600812033,neutral,American,,0.0,0.0,Central Time (US & Canada)
12850,570001092206923776,negative,American,Lost Luggage,0.0,0.0,Eastern Time (US & Canada)
12851,570000805626949633,negative,American,Customer Service Issue,0.0,0.0,Central Time (US & Canada)
12852,570000777768345600,negative,American,Late Flight,0.0,0.0,
12853,570000126636216320,negative,American,Customer Service Issue,0.0,0.0,Atlantic Time (Canada)
12854,570000101654925312,neutral,American,,0.0,0.0,Eastern Time (US & Canada)
12855,569999640516370432,negative,American,Flight Booking Problems,0.0,0.0,
12856,569999632920674304,negative,American,Flight Attendant Complaints,0.0,0.0,Alaska
12857,569999295631527937,negative,American,Customer Service Issue,0.0,0.0,Alaska
12858,569999091028983808,negative,American,Flight Booking Problems,0.0,0.0,
12859,569999076143423488,neutral,American,,0.0,0.0,Atlantic Time (Canada)
12860,569998992475627521,negative,American,Customer Service Issue,0.0,0.0,Alaska
12861,569998668775862272,negative,American,Flight Booking Problems,0.0,0.0,
12862,569998120999759872,positive,American,,0.0,0.0,Central Time (US & Canada)
12863,569997655713173504,negative,American,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
12864,569997258772455424,negative,American,Can't Tell,0.0,0.0,Central Time (US & Canada)
12865,569997215453855744,neutral,American,,0.0,0.0,Eastern Time (US & Canada)
12866,569997196298293249,neutral,American,,0.0,0.0,
12867,569996776436068354,neutral,American,,0.0,0.0,Eastern Time (US & Canada)
12868,569996647100346368,negative,American,Customer Service Issue,0.0,0.0,Pacific Time (US & Canada)
12869,569996479416438784,negative,American,Can't Tell,0.0,0.0,Central Time (US & Canada)
12870,569995513623408641,negative,American,Late Flight,0.0,0.0,
12871,569995335893848064,neutral,American,,0.0,0.0,Central Time (US & Canada)
12872,569995212296200192,negative,American,Customer Service Issue,0.0,0.0,
12873,569994134997610496,positive,American,,0.0,0.0,America/Los_Angeles
12874,569994090147909632,positive,American,,0.0,0.0,Central Time (US & Canada)
12875,569993908324663296,neutral,American,,0.0,0.0,Pacific Time (US & Canada)
12876,569993494715977728,negative,American,Late Flight,0.0,0.0,Central Time (US & Canada)
12877,569993218730934273,negative,American,Damaged Luggage,0.0,0.0,London
12878,569993098023063552,negative,American,Customer Service Issue,0.0,0.0,
12879,569992886256832512,negative,American,Customer Service Issue,0.0,0.0,
12880,569992815624781824,neutral,American,,0.0,0.0,Brasilia
12881,569992712117747712,negative,American,Can't Tell,0.0,0.0,
12882,569992708447711232,negative,American,Customer Service Issue,0.0,0.0,Quito
12883,569992602025644034,negative,American,Damaged Luggage,0.0,0.0,London
12884,569992310563450880,negative,American,Customer Service Issue,0.0,0.0,London
12885,569991566087073792,negative,American,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
12886,569990481452539904,neutral,American,,0.0,0.0,Brisbane
12887,569990229576196098,negative,American,Can't Tell,0.0,0.0,
12888,569989697449140224,negative,American,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
12889,569989598388084736,negative,American,Cancelled Flight,0.0,0.0,Eastern Time (US & Canada)
12890,569989551051177984,negative,American,Damaged Luggage,0.0,0.0,Eastern Time (US & Canada)
12891,569989330057342977,neutral,American,,0.0,0.0,Pacific Time (US & Canada)
12892,569989252613689344,negative,American,Customer Service Issue,0.0,0.0,Pacific Time (US & Canada)
12893,569988849608364032,neutral,American,,0.0,0.0,Central Time (US & Canada)
12894,569988479540695040,negative,American,Customer Service Issue,0.0,0.0,Central Time (US & Canada)
12895,569988207489777664,neutral,American,,0.0,0.0,
12896,569988016074149889,negative,American,Customer Service Issue,0.0,0.0,Arizona
12897,569987992858836992,negative,American,Flight Booking Problems,0.0,0.0,Quito
12898,569986978684362753,negative,American,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
12899,569986326168268800,neutral,American,,0.0,0.0,Central Time (US & Canada)
12900,569986246648442881,negative,American,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
12901,569986129820196864,negative,American,Lost Luggage,0.0,0.0,
12902,569985685723209730,negative,American,Lost Luggage,0.0,0.0,
12903,569984380061351936,negative,American,Customer Service Issue,0.0,0.0,Pacific Time (US & Canada)
12904,569984339800416256,negative,American,Lost Luggage,0.0,0.0,Central Time (US & Canada)
12905,569983967467868161,negative,American,Late Flight,0.0,0.0,Eastern Time (US & Canada)
12906,569983854464921601,negative,American,Customer Service Issue,0.0,0.0,Pacific Time (US & Canada)
12907,569983373378252800,negative,American,Customer Service Issue,0.0,0.0,
12908,569983093341347842,negative,American,Customer Service Issue,0.0,0.0,Atlantic Time (Canada)
12909,569983030108024833,negative,American,Customer Service Issue,0.0,0.0,
12910,569982323598368768,negative,American,Late Flight,0.0,0.0,Central Time (US & Canada)
12911,569981968655519744,neutral,American,,0.0,0.0,Eastern Time (US & Canada)
12912,569981947612676096,positive,American,,0.0,0.0,Central Time (US & Canada)
12913,569981899332059136,negative,American,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
12914,569981722470834176,negative,American,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
12915,569981614543007747,neutral,American,,0.0,0.0,
12916,569981473060560896,negative,American,Late Flight,0.0,0.0,Central Time (US & Canada)
12917,569980963926765568,neutral,American,,0.0,0.0,
12918,569980695184957441,negative,American,Customer Service Issue,0.0,0.0,Central Time (US & Canada)
12919,569980631548973057,negative,American,Cancelled Flight,0.0,0.0,Central Time (US & Canada)
12920,569980365386809344,negative,American,Customer Service Issue,0.0,0.0,
12921,569980358206361601,negative,American,Late Flight,0.0,0.0,Eastern Time (US & Canada)
12922,569979612865925120,positive,American,,0.0,0.0,Atlantic Time (Canada)
12923,569978804690669569,negative,American,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
12924,569978315072610304,neutral,American,,0.0,0.0,Central Time (US & Canada)
12925,569978312157589504,negative,American,Can't Tell,0.0,0.0,Pacific Time (US & Canada)
12926,569978298765344769,negative,American,Cancelled Flight,0.0,0.0,
12927,569978119530029056,neutral,American,,0.0,0.0,Eastern Time (US & Canada)
12928,569977887136342016,negative,American,Lost Luggage,0.0,0.0,Quito
12929,569977806320476160,negative,American,Customer Service Issue,0.0,0.0,Pacific Time (US & Canada)
